Species Taxon ID	Species Name	All Taxa	Is Vertebrate	Group
83558	Chlamydia pneumoniae	182082, 115713, 115711, 83558, 10000852	FALSE	Bacteria
83559	Chlamydia suis	1405296, 83559	FALSE	Bacteria
83560	Chlamydia muridarum (agent of mouse pneumonitis)	83560, 243161	FALSE	Bacteria
83810	Thosea asigna virus (Setothosea asigna virus)	83810	FALSE	Viruses
83816	Methanobrevibacter ruminantium	83816	FALSE	
84590	Taylorella asinigenitalis	1408475	FALSE	Bacteria
85223	Laurus nobilis (bay laurel)	85223	FALSE	Eukaryota
85363	Aconitum carmichaelii	85363	FALSE	Eukaryota
85552	Scylla paramamosain (green mud crab)	85552	FALSE	Eukaryota
85698	Achromobacter xylosoxidans (Achromobacter xylosoxydans)	85698	FALSE	Bacteria
85777	Agelas mauritiana	85777	FALSE	Eukaryota
85831	Bacteroides acidifaciens	85831	FALSE	Bacteria
85929	Sphaerulina musiva	85929	FALSE	Eukaryota
85991	Chlamydia pecorum	331635, 85991, 1427371	FALSE	Bacteria
86049	Cladophialophora carrionii	86049	FALSE	Eukaryota
86600	Discosoma sp.	86600	FALSE	Eukaryota
86782	Amur virus	170955, 86782	FALSE	Viruses
87786	Human endogenous retrovirus W	62805, 89382, 87786	FALSE	Viruses
87883	Burkholderia multivorans	87883	FALSE	Bacteria
88036	Selaginella moellendorffii	88036	FALSE	Eukaryota
88085	Lachesis stenophrys	88085	TRUE	Eukaryota
88086	Protobothrops elegans (sakishima habu)	88086	TRUE	Eukaryota
88087	Protobothrops flavoviridis (habu)	88087	TRUE	Eukaryota
88431	Dorea longicatena	88431	FALSE	Bacteria
89059	Ligilactobacillus acidipiscis	89059	FALSE	Bacteria
89462	Bubalus bubalis (domestic water buffalo)	89462	TRUE	Eukaryota
89586	Neoehrlichia mikurensis	89586	FALSE	Bacteria
89946	Merluccius australis (southern hake)	307685	TRUE	Eukaryota
91465	Pseudomonas sp. MIS38	91465	FALSE	Bacteria
91626	Mucor ambiguus	91626	FALSE	Eukaryota
92050	Macruronus magellanicus (Patagonian grenadier)	92050	TRUE	Eukaryota
92637	Metarhizium acridum	655827, 92637	FALSE	Eukaryota
93621	Heteropneustes fossilis (stinging catfish)	93621	TRUE	Eukaryota
93678	TTV-like mini virus (Torque teno mini virus)	93678	FALSE	Viruses
95342	Sapporo virus (Human calicivirus SLV)	234603, 82659	FALSE	Viruses
95486	Burkholderia cenocepacia	331272, 350702, 95486	FALSE	Bacteria
95602	Eriocheir sinensis (Chinese hairy crab)	95602	FALSE	Eukaryota
97138	Clostridium sp. MD294	97138	FALSE	Bacteria
97253	Eubacterium plexicaudatum	1235802, 97253	FALSE	Bacteria
97477	Acetomicrobium mobile	97477	FALSE	Bacteria
99000	Tanapox virus	132475	FALSE	Viruses
99586	Echis ocellatus	99586	TRUE	Eukaryota
99806	Taxus cuspidata (Japanese yew)	99806	FALSE	Eukaryota
99883	Tetraodon nigroviridis (spotted green pufferfish)	99883	TRUE	Eukaryota
102862	Proteus penneri	10001501, 10001835, 10001837, 102862, 10001581, 10001836	FALSE	Bacteria
103448	Pleistophora sp. LS	103448	FALSE	Eukaryota
104102	Acetobacter tropicalis	104102	FALSE	Bacteria
104355	Gloeophyllum trabeum	104355	FALSE	Eukaryota
104388	Anatid alphaherpesvirus 1 (Anatid Herpes virus-1)	10001573	FALSE	Viruses
105560	Methylibium petroleiphilum	420662	FALSE	Bacteria
105751	Aeromonas bestiarum	105751	FALSE	Bacteria
106276	Mimachlamys nobilis (noble scallop)	106276	FALSE	Eukaryota
106590	Cupriavidus necator	381666	FALSE	Bacteria
106654	Acinetobacter nosocomialis	106654	FALSE	Bacteria
108098	Human mastadenovirus B (Human adenovirus B)	714978, 108098, 10519, 10521, 343462, 10001392, 45659, 343463, 10541	FALSE	Viruses
110321	Sinorhizobium medicae (Ensifer meliloti WSM4191)	110321	FALSE	Bacteria
110539	Mycolicibacterium vanbaalenii	350058	FALSE	Bacteria
114497	Cordyceps fumosorosea	114497	FALSE	Eukaryota
114742	Pythium insidiosum	114742	FALSE	Eukaryota
117187	Fusarium verticillioides	117187	FALSE	Eukaryota
117207	Sphingopyxis alaskensis (Sphingomonas alaska)	317655	FALSE	Bacteria
117260	Rosa acicularis	117260	FALSE	Eukaryota
118161	Pleurocapsa sp. PCC 7319	118161	FALSE	Bacteria
119219	Cupriavidus metallidurans	266264	FALSE	Bacteria
120505	Baboon cytomegalovirus	120505	FALSE	Viruses
121225	Pediculus humanus (body lice)	121224	FALSE	Eukaryota
121723	Photobacterium sp. SKA34	121723	FALSE	Bacteria
121759	Paracoccidioides brasiliensis	502780, 121759, 10000566	FALSE	Eukaryota
122291	Kappapapillomavirus 1 (Rabbit oral papillomavirus)	122291	FALSE	Viruses
122355	Pseudomonas psychrophila	122355	FALSE	Bacteria
123734	Hypoderma bovis (northern cattle grub)	123734	FALSE	Eukaryota
123841	Helicobacter canadensis	123841	FALSE	Bacteria
127886	Alkalihalobacillus hemicellulosilyticus	127886	FALSE	Bacteria
127999	Tanacetum parthenium (feverfew)	127999	FALSE	Eukaryota
129052	Catelliglobosispora koreensis (Catellatispora koreensis)	129052	FALSE	Bacteria
129470	Micrurus surinamensis	129470	TRUE	Eukaryota
129727	Bovine papular stomatitis virus	129727	FALSE	Viruses
129788	Ruditapes philippinarum (Japanese littleneck)	129788	FALSE	Eukaryota
129875	Human mastadenovirus A (Human adenovirus A)	28282, 10529, 129875	FALSE	Viruses
129951	Human mastadenovirus C (Human adenovirus C)	129951, 10533, 10515, 28285	FALSE	Viruses
129956	Murine mastadenovirus A (Murine adenovirus A)	10530	FALSE	Viruses
130308	Human mastadenovirus E (Human adenovirus E)	28280	FALSE	Viruses
130309	Human mastadenovirus F (Human adenovirus F)	10524, 28284	FALSE	Viruses
130310	Human mastadenovirus D (Human adenovirus D)	46921, 31545, 46941, 28276	FALSE	Viruses
131110	Schaalia radingae	131110	FALSE	Bacteria
131568	Kineococcus radiotolerans	266940	FALSE	Bacteria
133926	Olsenella uli	133926	FALSE	Bacteria
134537	Paraburkholderia fungorum	134537	FALSE	Bacteria
136371	Lasallia papulosa	136371	FALSE	Eukaryota
136966	SEN virus (SEN-V)	136966	FALSE	Viruses
138072	Candidatus Hamiltonella defensa	138072	FALSE	Bacteria
138336	Blastococcus saxobsidens	1146883	FALSE	Bacteria
138948	Enterovirus A (Coxsackievirus A)	69153, 138948, 10002056, 42769, 42786, 10000549, 86107, 10000547, 42785, 39054, 150846, 31704, 103922, 10001902, 10002667, 10002015, 10000548, 2884179	FALSE	Viruses
138949	Enterovirus B (Enterovirus EV-B)	12067, 10000842, 103915, 12075, 138949, 10000809, 10001002, 41846, 103906, 103903, 12076, 12060, 12071, 12078, 12072, 82639, 12073, 35293, 10001213, 103905, 12077, 47516	FALSE	Viruses
138950	Enterovirus C (Enterovirus EV-C)	12080, 138950, 12082, 270338, 10001028, 12088, 42782, 12081, 10001040, 12086	FALSE	Viruses
138951	Enterovirus D (Enterovirus EV-D)	138951, 42789	FALSE	Viruses
139445	Limestone Canyon virus	139445	FALSE	Viruses
145262	Methanothermobacter thermautotrophicus	187420, 145262	FALSE	
146500	Watermelon mosaic virus (Watermelon mosaic virus 2)	148360	FALSE	Viruses
147272	Paspalum notatum (Bahia grass)	147272	FALSE	Eukaryota
147711	Rhinovirus A (Human rhinovirus A)	12130, 12132, 185907, 12134, 650130, 185894, 147711, 10000987, 185905, 31708	FALSE	Viruses
147712	Rhinovirus B (Human rhinovirus B)	12131	FALSE	Viruses
150340	Vibrio antiquarius	150340	FALSE	Bacteria
151250	Kali turgidum (common saltwort)	151250	FALSE	Eukaryota
152480	Burkholderia ambifaria	339670	FALSE	Bacteria
152682	Sphingomonas melonis	152682	FALSE	Bacteria
152794	Corynebacterium efficiens	152794, 196164	FALSE	Bacteria
153496	Kozakia baliensis	153496	FALSE	Bacteria
154334	Macacine gammaherpesvirus 5 (Cercopithecine herpesvirus 17)	169974	FALSE	Viruses
155615	Fusobacterium vincentii (Fusibacterium nucleatum subsp. fusiforme)	209882	FALSE	Bacteria
156230	Karenia brevis	156230	FALSE	Eukaryota
157914	Ziziphus mauritiana (Chinese-date)	157914	FALSE	Eukaryota
158836	Enterobacter hormaechei (CDC Enteric Group 75)	158836	FALSE	Bacteria
158877	Yokenella regensburgei	10001504, 10001505	FALSE	Bacteria
158899	Collimonas fungivorans	1005048, 158899	FALSE	Bacteria
159091	Pseudomonas sp. KIE171	159091	FALSE	Bacteria
159449	Embleya scabrispora	159449	FALSE	Bacteria
159479	Saaremaa hantavirus (Saaremaa virus)	159479	FALSE	Viruses
160808	Acidithiobacillus ferrivorans	160808	FALSE	Bacteria
161600	Yellow grouper nervous necrosis virus	161600	FALSE	Viruses
161934	Beta vulgaris (beet)	161934	FALSE	Eukaryota
162425	Aspergillus nidulans	162425	FALSE	Eukaryota
163164	Wolbachia endosymbiont of Drosophila melanogaster (Wolbachia (endosymbiont of Drosophila melanogaster))	163164	FALSE	Bacteria
164756	Mycobacterium sp. MCS	164756	FALSE	Bacteria
164757	Mycobacterium sp. JLS	164757	FALSE	Bacteria
165179	Prevotella copri	165179	FALSE	Bacteria
166486	Roseburia intestinalis	166486	FALSE	Bacteria
169174	Calabazo virus	169174	FALSE	Viruses
171929	Anacardium occidentale (cashew)	171929	FALSE	Eukaryota
176275	Beauveria bassiana	176275	FALSE	Eukaryota
180498	Jatropha curcas	180498	FALSE	Eukaryota
185782	Aquareovirus C	128987	FALSE	Viruses
185949	Sphingomonas aurantiaca	185949	FALSE	Bacteria
186538	Zaire ebolavirus (Zaire Ebola virus)	128947, 1570291, 128952, 1891187, 129000, 186538, 128951	FALSE	Viruses
186539	Reston ebolavirus (Ebola virus Reston)	186539, 386032, 129003	FALSE	Viruses
186540	Sudan ebolavirus (Sudan Ebola virus)	128948, 386033, 128949, 186540, 428693	FALSE	Viruses
186541	Tai Forest ebolavirus (Cote d'Ivoire Ebola virus)	128999, 186541	FALSE	Viruses
188763	Panine betaherpesvirus 2 (Chimpanzee cytomegalovirus)	188763	FALSE	Viruses
189918	Mycobacterium sp. KMS	189918	FALSE	Bacteria
190063	Fowl aviadenovirus C (Fowl adenovirus C)	190063, 130663	FALSE	Viruses
190065	Fowl aviadenovirus E (Fowl adenovirus E)	586029	FALSE	Viruses
190898	Desulfotignum phosphitoxidans	1286635	FALSE	Bacteria
194326	Companilactobacillus versmoldensis	194326	FALSE	Bacteria
194440	Primate T-lymphotropic virus 1	11926, 11927, 11908, 33747, 39015, 11928, 10001004	FALSE	Viruses
194441	Primate T-lymphotropic virus 2	11909	FALSE	Viruses
196403	Baboon endogenous virus	11764, 196403	FALSE	Viruses
197575	Haemophilus aegyptius (Koch-Weeks bacillus)	197575	FALSE	Bacteria
199306	Coccidioides posadasii	199306, 222929	FALSE	Eukaryota
199738	uncultured Chlamydia sp.	199738	FALSE	Bacteria
200454	Pseudomonas tremae	200454	FALSE	Bacteria
202950	Acinetobacter baylyi	202950	FALSE	Bacteria
203192	Stutzerimonas chloritidismutans	203192	FALSE	Bacteria
204038	Dickeya dadantii	204038	FALSE	Bacteria
205075	Candidatus Rickettsia tarasevichiae (Rickettsia tarasevichiae)	205075	FALSE	Bacteria
205488	Ebola virus sp. (Ebola virus EBO)	205488	FALSE	Viruses
208226	Alkaliphilus metalliredigens	208226	FALSE	Bacteria
209285	Thermochaetoides thermophila	759272	FALSE	Eukaryota
212361	Anabaena aequalis	212361	FALSE	Bacteria
214856	Alistipes finegoldii	214856	FALSE	Bacteria
215243	Exophiala oligosperma	215243	FALSE	Eukaryota
215358	Larimichthys crocea (croceine croaker)	215358	TRUE	Eukaryota
216465	Polaromonas naphthalenivorans	365044	FALSE	Bacteria
216816	Bifidobacterium longum	205913	FALSE	Bacteria
217686	Little cherry virus 1 (Little cherry closterovirus)	217686	FALSE	Viruses
218538	Dialister invisus	218538	FALSE	Bacteria
220837	Cryptosporidium sp. MNJ-1	220837	FALSE	Eukaryota
223337	Tobacco leaf curl Zimbabwe virus	223337	FALSE	Viruses
226899	Grosmannia clavigera	655863	FALSE	Eukaryota
231455	Dyella japonica	231455	FALSE	Bacteria
237609	Pseudomonas alkylphenolica	237609	FALSE	Bacteria
237895	Cryptosporidium hominis	237895	FALSE	Eukaryota
239935	Akkermansia muciniphila	349741, 239935	FALSE	Bacteria
240125	Mycobacterium parascrofulaceum	525368	FALSE	Bacteria
240426	Squirrelpox virus (Squirrel parapoxvirus)	240426	FALSE	Viruses
246437	Tupaia chinensis (Chinese tree shrew)	246437	TRUE	Eukaryota
246618	Bifidobacterium thermacidophilum	246618	FALSE	Bacteria
246787	Bacteroides cellulosilyticus	246787	FALSE	Bacteria
252307	Robiginitalea biformata	313596	FALSE	Bacteria
254252	Lactococcus virus P2 (Lactococcus bacteriophage p2)	254252	FALSE	Viruses
256839	Shewanella decolorationis	256839	FALSE	Bacteria
259354	Desulfatibacillum alkenivorans (Desulfatibacillum alcenivorans)	439235	FALSE	Bacteria
261202	Alto Paraguay hantavirus (Hantavirus strain AlPa)	261202	FALSE	Viruses
261204	Itapua hantavirus	261204	FALSE	Viruses
261658	Cavenderia fasciculata	261658	FALSE	Eukaryota
263511	Crocosphaera watsonii	165597	FALSE	Bacteria
263815	Pneumocystis murina (Pneumocystis carinii f. sp. muris)	263815	FALSE	Eukaryota
264635	Acholeplasma granularum	264635	FALSE	Bacteria
265619	Ornithodoros erraticus	265619	FALSE	Eukaryota
266779	Chelativorans sp. BNC1	266779	FALSE	Bacteria
267212	Neisseria bacilliformis	267212	FALSE	Bacteria
270478	Zantedeschia mild mosaic virus	270478	FALSE	Viruses
272131	Nostoc punctiforme	63737	FALSE	Bacteria
272636	Adeno-associated virus	272636	FALSE	Viruses
273371	Candida orthopsilosis	273371	FALSE	Eukaryota
277944	Human coronavirus NL63 (Coronavirus NL63)	277944, 10002687	FALSE	Viruses
280240	Nocardiopsis baichengensis	280240	FALSE	Bacteria
283877	Leucobacter chromiireducens	283877	FALSE	Bacteria
284581	Priestia koreensis	284581	FALSE	Bacteria
286540	Soochong virus	286542	FALSE	Viruses
290028	Human coronavirus HKU1 (CoV-HKU1)	443240, 443239, 290028, 443241	FALSE	Viruses
296587	Micromonas commoda	296587	FALSE	Eukaryota
298653	Frankia sp. EAN1pec	298653	FALSE	Bacteria
300180	Mopeia Lassa virus reassortant 29 (Mopeia Lassa reassortant 29)	300180	FALSE	Viruses
301964	CY1014 virus (New Mapoon virus strain CY1014)	301964	FALSE	Viruses
304399	Mule deerpox virus (Deerpox virus)	305674	FALSE	Viruses
304895	Catenulispora acidiphila	304895	FALSE	Bacteria
308159	Araucaria virus (Paran virus)	308159, 308061	FALSE	Viruses
310542	Chimpanzee adenovirus	310542	FALSE	Viruses
311410	Roseibium album	311410	FALSE	Bacteria
312185	Erbovirus A (Equine rhinitis B virus)	650131, 10001930, 10001929	FALSE	Viruses
312306	Pseudomonas entomophila	384676	FALSE	Bacteria
313589	Janibacter sp. HTCC2649	313589	FALSE	Bacteria
313627	Bacillus sp. NRRL B-14911	313627	FALSE	Bacteria
314262	Roseobacter sp. MED193	314262	FALSE	Bacteria
314275	Alteromonas mediterranea	314275	FALSE	Bacteria
316068	Leadbetterella byssophila	316068	FALSE	Bacteria
316287	Ceratogyrus marshalli	316287	FALSE	Eukaryota
320667	Trichosanthes dioica (palwal)	320667	FALSE	Eukaryota
322053	Konjac mosaic virus	322053	FALSE	Viruses
328812	Parabacteroides goldsteinii	328812	FALSE	Bacteria
328814	Alistipes shahii	328814	FALSE	Bacteria
329091	Cupressus torulosa	329091	FALSE	Eukaryota
329852	Emesvirus zinderi (Enterobacteri levivirus I)	12022	FALSE	Viruses
329854	Bacteroides intestinalis	329854	FALSE	Bacteria
332163	Candidatus Solibacter usitatus (Solibacter usitatus)	234267	FALSE	Bacteria
333367	Enterocloster asparagiformis	333367	FALSE	Bacteria
333754	Alphapapillomavirus 10 (Human papillomavirus - 6)	10580, 31552, 10600, 10573, 333754, 10592	FALSE	Viruses
333757	Alphapapillomavirus 8 (Human papillomavirus - 7)	10615, 10620	FALSE	Viruses
333766	Alphapapillomavirus 13	1671798	FALSE	Viruses
333767	Alphapapillomavirus 3 (Human papillomavirus - 61)	171370	FALSE	Viruses
333926	Gammapapillomavirus 1	10617	FALSE	Viruses
333990	Carnobacterium sp. AT7	333990	FALSE	Bacteria
334203	Mupapillomavirus 1 (Human papillomavirus - 1)	334203, 10583	FALSE	Viruses
334205	Nupapillomavirus 1 (Human papillomavirus - 41)	10589	FALSE	Viruses
334426	Angiostrongylus costaricensis (American rat lungworm)	334426	FALSE	Eukaryota
334440	Palythoa tuberculosa	334440	FALSE	Eukaryota
337039	Alphapapillomavirus 2 (Human papillomavirus - 10)	37111, 10614, 37112	FALSE	Viruses
337041	Alphapapillomavirus 9	10587, 10598, 37120, 10585, 10618, 10586, 333760	FALSE	Viruses
337042	Alphapapillomavirus 7	333761, 39457, 337042, 45240, 10588, 10593, 37115	FALSE	Viruses
337043	Alphapapillomavirus 4 (Human papillomavirus - 2)	333751, 337043	FALSE	Viruses
337044	Alphapapillomavirus 5 (Human papillomavirus - 26)	37121, 333762, 10595	FALSE	Viruses
337048	Alphapapillomavirus 1 (Human papillomavirus - 32)	333763	FALSE	Viruses
337049	Alphapapillomavirus 11 (Human papillomavirus - 34)	51033	FALSE	Viruses
337050	Alphapapillomavirus 6 (Human papillomavirus - 53)	333765, 10596, 10611	FALSE	Viruses
337051	Betapapillomavirus 1	333923	FALSE	Viruses
337052	Deltapapillomavirus 4 (Bos taurus Papillomavirus type-1)	337052, 2758382	FALSE	Viruses
337090	"Chlorobium chlorochromatii (epibiont of the phototrophic consortium ""Chlorochromatium aggregatum"")"	340177, 337090	FALSE	Bacteria
337810	Oratosquilla oratoria	337810	FALSE	Eukaryota
338079	African green monkey simian foamy virus	338079	FALSE	Viruses
338188	Bacteroides finegoldii	338188	FALSE	Bacteria
338478	Macaque simian foamy virus (Simian foamy virus (TYPE 1))	338478	FALSE	Viruses
339268	Mycobacterium colombiense	1041522	FALSE	Bacteria
342409	White spot syndrome virus (White spot syndrome virus 1)	92652, 342409	FALSE	Viruses
344880	Sphingomonas dokdonensis	344880	FALSE	Bacteria
345840	Palaemon modestus	345840	FALSE	Eukaryota
351073	Mammalian orthoreovirus	351073, 538123, 10884, 10886	FALSE	Viruses
351091	Oscillibacter valericigenes	351091	FALSE	Bacteria
351745	Shewanella sp. W3-18-1	351745	FALSE	Bacteria
357276	Phocaeicola dorei	357276	FALSE	Bacteria
360549	Themiste hennahi	360549	FALSE	Eukaryota
363265	Prevotella stercorea	363265	FALSE	Bacteria
368445	Crocodilepox virus	368445	FALSE	Viruses
369960	Porcine type-C oncovirus	194959, 61673, 194958	FALSE	Viruses
370405	Gallionella capsiferriformans	395494	FALSE	Bacteria
371601	Bacteroides xylanisolvens	371601	FALSE	Bacteria
373098	Gambierdiscus toxicus	373098	FALSE	Eukaryota
374838	Reinekea blandensis	314283	FALSE	Bacteria
376805	Phocaeicola salanitronis	667015	FALSE	Bacteria
386056	Paraburkholderia ferrariae	386056	FALSE	Bacteria
387090	Phocaeicola coprophilus	387090	FALSE	Bacteria
387093	Sulfurovum sp. NBC37-1	387093	FALSE	Bacteria
387661	Parabacteroides johnsonii	387661	FALSE	Bacteria
388634	Bombyx mandarina nuclear polyhedrosis virus	388634	FALSE	Viruses
390157	Senecavirus A (Seneca valley virus)	10002579, 390157, 10002853	FALSE	Viruses
392734	Terriglobus roseus	392734	FALSE	Bacteria
393662	Congregibacter litoralis	314285	FALSE	Bacteria
402648	Streptomyces hainanensis	402648	FALSE	Bacteria
408580	Bacillus coahuilensis	441769	FALSE	Bacteria
408657	Dyadobacter koreensis	408657	FALSE	Bacteria
410072	Coprococcus comes	410072	FALSE	Bacteria
413502	Cronobacter turicensis	413502	FALSE	Bacteria
419612	Camelus ferus (Wild Bactrian camel)	419612	TRUE	Eukaryota
420521	Expression vector pNIC-NHT-CF	420521	FALSE	Other
425088	Tanganya virus	425088	FALSE	Viruses
430511	Juquitiba virus	430511	FALSE	Viruses
439220	Streptococcus caballi	439220	FALSE	Bacteria
444922	Psychromonas ossibalaenae	444922	FALSE	Bacteria
446679	Nostoc sphaeroides	446679	FALSE	Bacteria
447106	Leptospira licerasiae	447106	FALSE	Bacteria
452646	Neogale vison (American mink)	452646	TRUE	Eukaryota
453927	Juniperus formosana	453927	FALSE	Eukaryota
456999	Rhizoctonia solani	456999	FALSE	Eukaryota
463676	Rhinovirus C (Human rhinovirus C)	463676, 1219377	FALSE	Viruses
465541	Streptomyces sp. Mg1	465541	FALSE	Bacteria
469009	'Brassica napus' phytoplasma	469009	FALSE	Bacteria
469613	Enterobacteriaceae bacterium 9_2_54FAA	469613	FALSE	Bacteria
471223	Geobacillus sp. WCH70	471223	FALSE	Bacteria
472390	Prunus dulcis x Prunus persica	472390	FALSE	Eukaryota
476176	Moraea pallida	476176	FALSE	Eukaryota
479935	Gluconobacter morbifer	479935	FALSE	Bacteria
480421	Pueraria candollei	861244	FALSE	Eukaryota
482957	Burkholderia lata	482957	FALSE	Bacteria
487317	Aequorivita capsosiphonis	487317	FALSE	Bacteria
502049	Thalassospira profundimaris	502049	FALSE	Bacteria
502790	Aeromonas diversa	502790	FALSE	Bacteria
507750	Peptoniphilus duerdenii	507750	FALSE	Bacteria
515817	Amphioctopus fangsiao	515817	FALSE	Eukaryota
519424	Alkalihalobacillus trypoxylicola	519424	FALSE	Bacteria
543824	Synechocystis aquatilis	543824	FALSE	Bacteria
545501	Oceanobacillus oncorhynchi	545501	FALSE	Bacteria
545650	Sporothrix brasiliensis	1398154	FALSE	Eukaryota
549169	Pseudogulbenkiania ferrooxidans	549169	FALSE	Bacteria
551760	Aromatoleum aromaticum	551760	FALSE	Bacteria
558553	Crassostrea angulata (Portugese oyster)	558553	FALSE	Eukaryota
559561	Aureobasidium namibiae	559561	FALSE	Eukaryota
563466	Scedosporium apiospermum	563466	FALSE	Eukaryota
565995	Bundibugyo ebolavirus (Bundibugyo virus)	565995	FALSE	Viruses
566466	gamma proteobacterium NOR5-3	566466	FALSE	Bacteria
571800	Psychrobacter sp. G	571800	FALSE	Bacteria
571949	Encephalitozoon romaleae	1178016	FALSE	Eukaryota
580165	Bacillus cytotoxicus	580165, 315749	FALSE	Bacteria
588596	Rhizophagus irregularis	588596	FALSE	Eukaryota
593106	Pyrophorus angustus	593107	FALSE	Eukaryota
626940	Phascolarctobacterium succinatutens	626940	FALSE	Bacteria
630277	Tarsius lariang (Lariang tarsier)	630277	TRUE	Eukaryota
632955	Acinetobacter rudis	632955	FALSE	Bacteria
649756	Anaerostipes hadrus	649756	FALSE	Bacteria
651183	Aurantimonas manganoxydans	651183	FALSE	Bacteria
655809	Prevotella sp. oral taxon 472	619693	FALSE	Bacteria
658655	Lachnospiraceae bacterium 1_4_56FAA	658655	FALSE	Bacteria
664662	Borreliella bavariensis	664662	FALSE	Bacteria
674529	Bacteroides faecis	674529	FALSE	Bacteria
686984	Sapelovirus A (Porcine enterovirus A)	1002921, 686984	FALSE	Viruses
687347	Torque teno virus 8	687347	FALSE	Viruses
687350	Torque teno virus 11	687350	FALSE	Viruses
687355	Torque teno virus 16	687355	FALSE	Viruses
687362	Torque teno virus 23	687362	FALSE	Viruses
687366	Torque teno virus 27	687366	FALSE	Viruses
687367	Torque teno virus 28	687367	FALSE	Viruses
691956	Avihepatovirus A (Duck hepatitis A virus)	1006061, 10002152, 10002151, 10002132	FALSE	Viruses
693153	Vibrio atlanticus	575788	FALSE	Bacteria
693997	Alphacoronavirus 1 (Alphacoronavirus-1)	10001798, 10001154, 502101, 11153, 11150, 11135, 33734, 454951, 10001624, 11151, 12663, 11149, 398812	FALSE	Viruses
693998	Rhinolophus bat coronavirus HKU2 (Bat coronavirus HKU2)	693998	FALSE	Viruses
693999	Scotophilus bat coronavirus 512 (Bat coronavirus (BtCoV/512/2005))	693999	FALSE	Viruses
694003	Betacoronavirus 1	694003, 31631, 10002018, 10002633, 2501420, 215681, 233262, 11128, 10002686	FALSE	Viruses
694005	Murine coronavirus	76344, 11142, 12760, 11144, 11138	FALSE	Viruses
694006	Rousettus bat coronavirus HKU9 (Bat coronavirus HKU9)	694006	FALSE	Viruses
694007	Tylonycteris bat coronavirus HKU4 (Bat coronavirus HKU4)	694007, 424362	FALSE	Viruses
694008	Pipistrellus bat coronavirus HKU5 (Bat coronavirus HKU5)	694008	FALSE	Viruses
694014	Avian coronavirus	11127, 11120, 231428, 10002165, 11152, 10000825, 10001431, 633557, 10002169	FALSE	Viruses
696859	Murine mastadenovirus C (Murine adenovirus C)	573199	FALSE	Viruses
696863	Sprivivirus cyprinus (Carp sprivivirus)	696863	FALSE	Viruses
708187	Colletotrichum chlorophyti	708187	FALSE	Eukaryota
742503	Tokudaia muenninki (Okinawa island spiny rat)	742503	TRUE	Eukaryota
743722	Sphingobacterium sp. 21	743722	FALSE	Bacteria
746128	Aspergillus fumigatus	330879, 451804, 746128	FALSE	Eukaryota
759851	Sporosarcina newyorkensis	759851	FALSE	Bacteria
863370	Meiothermus granaticius	863370	FALSE	Bacteria
868131	Methanobacterium paludis	868131	FALSE	
870484	Nonlabens agnitus	870484	FALSE	Bacteria
871325	Bacteroides faecichinchillae	871325	FALSE	Bacteria
875328	Mycolicibacter sinensis	875328	FALSE	Bacteria
884045	Juniperus saxicola	884045	FALSE	Eukaryota
905828	Duck astrovirus GII.A	707882	FALSE	Viruses
940614	Granulicella mallensis	940614	FALSE	Bacteria
945780	Synechocystis salina	945782	FALSE	Bacteria
983924	Eidolon bat coronavirus/Kenya/KY24/2006 (Bat coronavirus BtKY24/Eidolon helvum/Kenya/2006)	983924	FALSE	Viruses
983929	Chaerephon bat coronavirus/Kenya/KY22/2006 (Bat coronavirus BtKY22/Chaerephon sp./Kenya/2006)	983929	FALSE	Viruses
1004253	Cyberlindnera mrakii	1004253	FALSE	Eukaryota
1005962	Ogataea parapolymorpha	1005962, 871575	FALSE	Eukaryota
1016852	Banana streak CA virus (Banana streak Cavendish virus)	1016852	FALSE	Viruses
1045775	Paenibacillus catalpae	1045775	FALSE	Bacteria
1047168	Zymoseptoria brevis	1047168	FALSE	Eukaryota
1071379	Tetrapisispora blattae	1071379	FALSE	Eukaryota
1133319	Bacteroides reticulotermitis	1133319	FALSE	Bacteria
1134687	Klebsiella michiganensis	1134687	FALSE	Bacteria
1159556	Ustilaginoidea virens	1159556	FALSE	Eukaryota
1159904	Night heron coronavirus HKU19 (Night-heron coronavirus HKU19)	1159904	FALSE	Viruses
1159907	White-eye coronavirus HKU16	1159907	FALSE	Viruses
1159908	Wigeon coronavirus HKU20	1159908	FALSE	Viruses
1160968	Rabbit coronavirus HKU14	1160968	FALSE	Viruses
1173018	Phlebovirus WCH/97/HN/China/2011	1173018	FALSE	Viruses
1173701	Colletotrichum sublineola	1173701	FALSE	Eukaryota
1176145	Pipapillomavirus 2	763552	FALSE	Viruses
1176484	Canine vesivirus (Canine calicivirus)	292348	FALSE	Viruses
1179777	Mycoplasma feriruminatoris	1179777	FALSE	Bacteria
1193095	Paucilactobacillus hokkaidonensis	1193095	FALSE	Bacteria
1209926	Colletotrichum orchidophilum	1209926	FALSE	Eukaryota
1214225	Acidocella sp. MX-AZ02	1214225	FALSE	Bacteria
1218488	Torque teno sus virus k2 (Torque teno sus virus 3)	1218488	FALSE	Viruses
1223514	Corynebacterium humireducens	1223514	FALSE	Bacteria
1236180	Halopelagius longus	1236180	FALSE	
1239565	Mamastrovirus 1 (Mamastrovirus-1)	12701, 43358	FALSE	Viruses
1239567	Mamastrovirus 3 (Porcine astrovirus)	10002484, 1239567	FALSE	Viruses
